Code, Label, LangCode
"558", "浆果，别处未注明", "ZH"
"1241", "液体人造黄油", "ZH"
"1501", "淡水洄游鱼,鲜", "ZH"
"1507", "淡水鱼，加工，别处未注明", "ZH"
"1502", "淡水鱼，整条冷冻", "ZH"
"1506", "淡水鱼，罐装", "ZH"
"1505", "淡水鱼，腌制", "ZH"
"1509", "淡水鱼体油", "ZH"
"1503", "淡水鱼片", "ZH"
"1504", "淡水鱼片，冷冻", "ZH"
"1508", "淡水鱼粉", "ZH"
"1510", "淡水鱼肝油", "ZH"
"114", "混合物和生面", "ZH"
"103", "混合谷物", "ZH"
"104", "混合谷物粉", "ZH"
"105", "混合谷物麸", "ZH"
"1599", "渔业总值", "ZH"
"5074", "灌溉土地和费用", "ZH"
"6618", "灌溉用水", "ZH"
"5073", "灌溉田", "ZH"
"6631", "灌溉的临时作物", "ZH"
"6634", "灌溉的临时草地和牧场", "ZH"
"6651", "灌溉的永久性作物", "ZH"
"1079", "火鸡", "ZH"
"1080", "火鸡肉", "ZH"
"1081", "火鸡肝", "ZH"
"263", "烛果（牛油树果）", "ZH"
"264", "烛果油", "ZH"
"826", "烟叶", "ZH"
"831", "烟草产品，别处未注明", "ZH"
"604", "热带水果，干制，别处未注明", "ZH"
"603", "热带水果，新鲜，别处未注明", "ZH"
"75", "燕麦", "ZH"
"76", "燕麦片", "ZH"
"77", "燕麦麸", "ZH"
"68", "爆米花", "ZH"
"866", "牛", "ZH"
"945", "牛 - 活重", "ZH"
"868", "牛内脏，食用", "ZH"
"922", "牛皮，别处未注明", "ZH"
"919", "牛皮，鲜", "ZH"
"867", "牛肉", "ZH"
"872", "牛肉，干制，盐腌，熏制", "ZH"
"875", "牛肉加工制品", "ZH"
"870", "牛肉和小牛肉，去骨", "ZH"
"874", "牛肉和小牛肉下香肠", "ZH"
"869", "牛脂", "ZH"
"1225", "牛脂，动物脂", "ZH"
"3110", "牲畜粪便", "ZH"
"592", "猕猴桃", "ZH"
"1034", "猪", "ZH"
"1056", "猪 - 活重", "ZH"
"1036", "猪内脏，食用", "ZH"
"1043", "猪油", "ZH"
"1221", "猪油和硬脂精", "ZH"
"1047", "猪皮，别处未注明", "ZH"
"1035", "猪肉", "ZH"
"1038", "猪肉", "ZH"
"1042", "猪肉，加工", "ZH"
"1040", "猪肉脂肪", "ZH"
"1041", "猪肉香肠", "ZH"
"1037", "猪脂", "ZH"
"55", "玉米", "ZH"
"56", "玉米", "ZH"
"636", "玉米 饲用+青贮", "ZH"
"66", "玉米啤酒", "ZH"
"60", "玉米油", "ZH"
"64", "玉米淀粉", "ZH"
"62", "玉米粉", "ZH"
"57", "玉米芽", "ZH"
"58", "玉米面", "ZH"
"61", "玉米饼", "ZH"
"59", "玉米麸", "ZH"
"63", "玉米麸质", "ZH"
"43", "珍珠大麦", "ZH"
"203", "班巴拉花生", "ZH"
"299", "瓜籽", "ZH"
"358", "甘蓝和其他芸苔", "ZH"
"156", "甘蔗", "ZH"
"630", "甘蔗叶", "ZH"
"122", "甘薯", "ZH"
"447", "甜玉米，冷冻", "ZH"
"448", "甜玉米，加工或保鲜", "ZH"
"157", "甜菜", "ZH"
"629", "甜菜叶", "ZH"
"1186", "生丝和废私", "ZH"
"656", "生咖啡", "ZH"
"1025", "生山羊皮", "ZH"
"1125", "生物螺肉", "ZH"
"5037", "生皮", "ZH"
"1102", "生马皮", "ZH"
"1554", "甲壳类,冷冻", "ZH"
"1555", "甲壳类,咸干", "ZH"
"1553", "甲壳类,新鲜", "ZH"
"1556", "甲壳类,罐头", "ZH"
"1557", "甲壳类制品,未列入其他项", "ZH"
"1558", "甲壳类粉料", "ZH"
"600", "番木瓜", "ZH"
"571", "番石榴、芒果和山竹果", "ZH"
"388", "番茄", "ZH"
"390", "番茄汁，普通", "ZH"
"389", "番茄汁，浓缩", "ZH"
"391", "番茄酱", "ZH"
"67", "白玉米", "ZH"
"152", "白糖", "ZH"
"1216", "皮，别处未注明", "ZH"
"930", "皮，犊牛，别处未注明", "ZH"
"767", "皮棉", "ZH"
"929", "盐干小牛皮", "ZH"
"1027", "盐干山羊皮", "ZH"
"1046", "盐干猪皮", "ZH"
"1215", "盐干皮", "ZH"
"959", "盐干皮，水牛", "ZH"
"921", "盐干皮，牛", "ZH"
"997", "盐干绵羊皮", "ZH"
"1104", "盐干马皮", "ZH"
"1135", "盐干骆驼皮", "ZH"
"928", "盐湿小牛皮", "ZH"
"1026", "盐湿山羊皮", "ZH"
"1045", "盐湿猪皮", "ZH"
"1214", "盐湿皮", "ZH"
"958", "盐湿皮，水牛", "ZH"
"920", "盐湿皮，牛", "ZH"
"996", "盐湿绵羊皮", "ZH"
"1103", "盐湿马皮", "ZH"
"1134", "盐湿骆驼皮", "ZH"
"855", "矿物质饲料", "ZH"
"32", "碎米", "ZH"
"30", "碾碎的大米", "ZH"
"94", "福尼奥米", "ZH"
"162", "离心糖，粗糖", "ZH"
"3120", "禽类粪便", "ZH"
"1065", "禽脂", "ZH"
"1066", "禽脂，炼熟", "ZH"
"430", "秋葵", "ZH"
"1294", "种子 果苗", "ZH"
"635", "秸秆，谷壳", "ZH"
"33", "稻米谷蛋白", "ZH"
"27", "稻谷", "ZH"
"550", "穗醋栗", "ZH"
"135", "箭叶黄体芋", "ZH"
"38", "米粉", "ZH"
"35", "米糠", "ZH"
"36", "米糠油", "ZH"
"37", "米糠饼", "ZH"
"328", "籽棉", "ZH"
"1031", "粗山羊毛", "ZH"
"1008", "粗梳或精梳发毛", "ZH"
"11988", "粗粮", "ZH"
"1222", "粗羊毛脂", "ZH"
"5300", "粮食安全", "ZH"
"3002", "粮食消费 (FC)", "ZH"
"3003", "粮食需求 (FN)", "ZH"
"29", "精/糙米", "ZH"
"164", "精炼糖", "ZH"
"50", "精选麦芽", "ZH"
"168", "糖果", "ZH"
"167", "糖类及糖浆，别处未注明", "ZH"
"153", "糖类及糖浆，别处未注明", "ZH"
"165", "糖蜜", "ZH"
"281", "红花油", "ZH"
"280", "红花籽", "ZH"
"282", "红花饼", "ZH"
"554", "红莓", "ZH"
"821", "纤维作物，别处未注明", "ZH"
"1879", "纤维配比总数", "ZH"
"154", "纯化学果糖", "ZH"
"1860", "纸张+纸板，不包括新闻用纸", "ZH"
"1876", "纸张和纸板", "ZH"
"1878", "纸浆", "ZH"
"1030", "细山羊毛", "ZH"
"2042", "绘图纸", "ZH"
"853", "维生素", "ZH"
"976", "绵羊", "ZH"
"978", "绵羊内脏，食用", "ZH"
"984", "绵羊奶制成的乳酪", "ZH"
"998", "绵羊皮，别处未注明", "ZH"
"977", "绵羊肉", "ZH"
"979", "绵羊脂", "ZH"
"296", "罂粟籽", "ZH"
"297", "罂粟籽油", "ZH"
"298", "罂粟籽饼", "ZH"
"451", "罐装蘑菇", "ZH"
"1010", "羊毛条", "ZH"
"210", "羽扇豆", "ZH"
"6621", "耕地", "ZH"
"6620", "耕地和永久性作物", "ZH"
"1166", "肉，别处未注明", "ZH"
"1172", "肉，加工，别处未注明", "ZH"
"1164", "肉，干制，别处未注明", "ZH"
"873", "肉提取物", "ZH"
"693", "肉桂 (白桂皮)", "ZH"
"871", "肉用牛脂肪", "ZH"
"11765", "肉类，总计", "ZH"
"1173", "肉粉", "ZH"
"702", "肉豆蔻属、肉豆蔻和小豆蔻", "ZH"
"878", "肝脏加工制品", "ZH"
"5180", "肥料", "ZH"
"687", "胡椒 (胡椒属.)", "ZH"
"748", "胡椒薄荷", "ZH"
"426", "胡萝卜和芜箐", "ZH"
"1243", "脂，加工，别处未注明", "ZH"
"1277", "脂类物 残渣431.32", "ZH"
"1060", "脂肪肝处理", "ZH"
"1276", "脂肪酸油 431.31", "ZH"
"898", "脱脂奶粉", "ZH"
"904", "脱脂奶酪", "ZH"
"1023", "脱脂山羊乳", "ZH"
"954", "脱脂水牛乳", "ZH"
"895", "脱脂淡炼乳", "ZH"
"10895", "脱脂淡炼乳", "ZH"
"896", "脱脂炼乳", "ZH"
"888", "脱脂牛奶", "ZH"
"985", "脱脂绵羊乳", "ZH"
"1039", "腌肉-火腿，猪", "ZH"
"591", "腰果", "ZH"
"230", "腰果，去壳", "ZH"
"136", "芋头", "ZH"
"583", "芒果汁", "ZH"
"584", "芒果肉", "ZH"
"289", "芝麻", "ZH"
"290", "芝麻油", "ZH"
"291", "芝麻饼", "ZH"
"293", "芥末油", "ZH"
"292", "芥菜籽", "ZH"
"295", "芥菜粉", "ZH"
"294", "芥菜饼", "ZH"
"367", "芦笋", "ZH"
"393", "花椰菜和青花菜", "ZH"
"244", "花生油", "ZH"
"247", "花生酱", "ZH"
"245", "花生饼", "ZH"
"788", "苎麻", "ZH"
"641", "苜蓿，草料+青贮", "ZH"
"862", "苜蓿草粉和苜蓿颗粒饲料", "ZH"
"515", "苹果", "ZH"
"518", "苹果汁，普通", "ZH"
"519", "苹果汁，浓缩", "ZH"
"399", "茄子", "ZH"
"711", "茴芹、八角、茴香、芫荽、枯茗、葛缕子籽和杜松子", "ZH"
"667", "茶 叶", "ZH"
"674", "茶，别处未注明", "ZH"
"672", "茶，南美茶，提取加工", "ZH"
"639", "草，草料+青贮饲料，别处未注明", "ZH"
"651", "草料产品，别处未注明", "ZH"
"645", "草料及豆类混和作为饲料及青贮用", "ZH"
"544", "草莓", "ZH"
"89", "荞麦", "ZH"
"90", "荞麦面", "ZH"
"91", "荞麦麸", "ZH"
"372", "莴苣和菊苣", "ZH"
"459", "菊苣根", "ZH"
"272", "菜籽饼", "ZH"
"423", "菜豆", "ZH"
"373", "菠菜", "ZH"
"574", "菠萝", "ZH"
"575", "菠萝，罐装", "ZH"
"576", "菠萝汁，普通", "ZH"
"580", "菠萝汁，浓缩", "ZH"
"3000", "营养不足（联合国）", "ZH"
"560", "葡萄", "ZH"
"561", "葡萄干", "ZH"
"562", "葡萄汁", "ZH"
"566", "葡萄渣", "ZH"
"172", "葡萄糖", "ZH"
"564", "葡萄酒", "ZH"
"268", "葵花油", "ZH"
"267", "葵花籽", "ZH"
"269", "葵花籽饼", "ZH"
"21", "蒸谷麦，全麦", "ZH"
"10021", "蒸谷麦，全麦", "ZH"
"265", "蓖麻子", "ZH"
"266", "蓖麻油", "ZH"
"1273", "蓖麻油，氢化（乳白蜡）", "ZH"
"552", "蓝莓", "ZH"
"170", "蔗渣", "ZH"
"473", "蔬菜，冷冻", "ZH"
"472", "蔬菜，加工，别处未注明", "ZH"
"475", "蔬菜，加工或保鲜，冷冻", "ZH"
"476", "蔬菜，均质，保鲜", "ZH"
"464", "蔬菜，干制，别处未注明", "ZH"
"463", "蔬菜，新鲜，别处未注明", "ZH"
"474", "蔬菜，短期保鲜", "ZH"
"465", "蔬菜，罐装，别处未注明", "ZH"
"469", "蔬菜，脱水", "ZH"
"471", "蔬菜，醋泡", "ZH"
"655", "蔬菜+根作物，饲料", "ZH"
"460", "蔬菜产品，新鲜或干制", "ZH"
"466", "蔬菜汁，别处未注明", "ZH"
"809", "蕉麻（马尼拉麻）", "ZH"
"137", "薯蓣", "ZH"
"92", "藜麦", "ZH"
"449", "蘑菇和块菌", "ZH"
"1187", "蚕茧，不可缫", "ZH"
"1185", "蚕茧，可缫", "ZH"
"677", "蛇麻草", "ZH"
"1181", "蜂巢", "ZH"
"1183", "蜂蜡", "ZH"
"1176", "螺，非海螺", "ZH"
"850", "补充饲料", "ZH"
"567", "西瓜", "ZH"
"278", "西蒙得木油", "ZH"
"277", "西蒙得木籽", "ZH"
"95", "西非谷粉", "ZH"
"96", "西非谷糠", "ZH"
"111", "谷物粉", "ZH"
"112", "谷物麸", "ZH"
"113", "谷类，加工，别处未注明", "ZH"
"846", "谷蛋白饲料和粗粉", "ZH"
"643", "豆类，草料+青贮，别处未注明", "ZH"
"11726", "豆类作物，总计", "ZH"
"212", "豆粉", "ZH"
"241", "豆腐", "ZH"
"238", "豆饼", "ZH"
"213", "豆麸", "ZH"
"553", "越桔、蓝莓", "ZH"
"1562", "软体类,不包括头足类,新鲜", "ZH"
"1563", "软体类,冷冻", "ZH"
"1564", "软体类,咸干", "ZH"
"1565", "软体类,罐头", "ZH"
"1566", "软体类粉料", "ZH"
"689", "辣椒和胡椒(辣椒属)和甘椒 (甘椒属)", "ZH"
"18", "通心粉", "ZH"
"1870", "造纸木材和木块", "ZH"
"845", "配合饲料，其他或别处未注明", "ZH"
"840", "配合饲料，牛用", "ZH"
"842", "配合饲料，猪用", "ZH"
"841", "配合饲料，禽用", "ZH"
"6690", "配有灌溉设备的总面积", "ZH"
"6693", "配有灌溉设备的栽培草场的面积", "ZH"
"6692", "配有灌溉设备的永久性作物面积", "ZH"
"6691", "配有灌溉设备的耕地面积", "ZH"
"632", "酒类，非食用", "ZH"
"634", "酒精饮料", "ZH"
"654", "酒糟", "ZH"
"953", "酥油（取自水牛乳）", "ZH"
"887", "酥油（提自牛奶）", "ZH"
"893", "酪乳，凝乳，酸乳", "ZH"
"239", "酱油", "ZH"
"891", "酸乳酪", "ZH"
"902", "酸乳酪", "ZH"
"892", "酸奶，浓缩或非浓缩", "ZH"
"563", "酿酒用葡萄汁", "ZH"
"549", "醋栗", "ZH"
"6615", "采用其它灌溉方式的农业面积", "ZH"
"1163", "野味肉", "ZH"
"205", "野豌豆", "ZH"
"1291", "金合欢胶", "ZH"
"1872", "锯木", "ZH"
"1868", "锯材原木和单板原木", "ZH"
"461", "长角豆", "ZH"
"223", "阿月浑子", "ZH"
"754", "除虫菊，干花", "ZH"
"755", "除虫菊，提取", "ZH"
"829", "雪茄，方头", "ZH"
"414", "青豆", "ZH"
"417", "青豌豆", "ZH"
"468", "非冷冻其它加工类蔬菜", "ZH"
"6632", "非灌溉临时作物", "ZH"
"6635", "非灌溉的临时草地和牧场", "ZH"
"6652", "非灌溉的永久性作物", "ZH"
"163", "非离心糖", "ZH"
"851", "非蛋白质氮", "ZH"
"633", "非酒精饮料", "ZH"
"20", "面包", "ZH"
"22", "面点", "ZH"
"407", "韭菜和其他葱蒜类蔬菜", "ZH"
"1232", "食品，加工，别处未注明", "ZH"
"653", "食品废物", "ZH"
"1259", "食品废物，加工，饲料", "ZH"
"115", "食品面粉，麦芽精", "ZH"
"3004", "食物質量(FQ)", "ZH"
"11890", "食糖和蜂蜜－06", "ZH"
"854", "饲料添加剂", "ZH"
"628", "饲料用果肉", "ZH"
"849", "饲料酵母", "ZH"
"644", "饲用甘蓝", "ZH"
"647", "饲用甜菜", "ZH"
"646", "饲用芜箐", "ZH"
"649", "饲用芜箐甘蓝", "ZH"
"648", "饲用萝卜", "ZH"
"652", "饲用蔬菜产品", "ZH"
"486", "香 蕉", "ZH"
"828", "香烟", "ZH"
"753", "香精油，别处未注明", "ZH"
"737", "香茅油", "ZH"
"692", "香草", "ZH"
"1096", "马", "ZH"
"1121", "马 - 活重", "ZH"
"1098", "马内脏", "ZH"
"1100", "马毛", "ZH"
"1105", "马皮，未标明", "ZH"
"1097", "马肉", "ZH"
"116", "马铃薯", "ZH"
"119", "马铃薯淀粉", "ZH"
"120", "马铃薯渣滓", "ZH"
"121", "马铃薯类中的木薯", "ZH"
"117", "马铃薯粉", "ZH"
"1107", "驴", "ZH"
"1113", "驴,骡", "ZH"
"1148", "驴、骡 - 活重", "ZH"
"1108", "驴肉", "ZH"
"1127", "驼肉", "ZH"
"1126", "骆驼", "ZH"
"1138", "骆驼 - 活重", "ZH"
"1128", "骆驼内脏，可食用", "ZH"
"1136", "骆驼皮，未标明", "ZH"
"1129", "骆驼脂", "ZH"
"1110", "骡", "ZH"
"1111", "骡肉", "ZH"
"175", "高果糖玉米糖浆（HFCS）", "ZH"
"83", "高粱", "ZH"
"637", "高粱 饲用+青贮", "ZH"
"86", "高粱啤酒", "ZH"
"84", "高粱面", "ZH"
"85", "高粱麸", "ZH"
"5017", "鱼", "ZH"
"1538", "鱼和海洋哺乳动物油脂和体油", "ZH"
"1539", "鱼和海洋哺乳动物肝油", "ZH"
"1174", "鱼粉", "ZH"
"911", "鲜乳清", "ZH"
"642", "鲜油籽，草料+青贮", "ZH"
"402", "鲜葱（包括冬葱）", "ZH"
"401", "鲜辣椒和胡椒", "ZH"
"1295", "鲸蜡431.41", "ZH"
"572", "鳄梨", "ZH"
"1057", "鸡", "ZH"
"1095", "鸡 - 活重", "ZH"
"1059", "鸡内脏，肝脏", "ZH"
"1058", "鸡肉", "ZH"
"1061", "鸡肉，罐装", "ZH"
"1064", "鸡蛋 干蛋黄", "ZH"
"1063", "鸡蛋 蛋清", "ZH"
"1068", "鸭", "ZH"
"1069", "鸭肉", "ZH"
"1075", "鸭肝", "ZH"
"1083", "鸽子，其它鸟类", "ZH"
"1072", "鹅", "ZH"
"1073", "鹅和珍珠鸡肉", "ZH"
"1074", "鹅肝", "ZH"
"191", "鹰嘴豆", "ZH"
"49", "麦芽", "ZH"
"19", "麦芽", "ZH"
"155", "麦芽糖，化学纯的", "ZH"
"886", "黄油", "ZH"
"11938", "黄油", "ZH"
"983", "黄油+酥油（绵羊奶）", "ZH"
"397", "黄瓜和小黄瓜", "ZH"
"780", "黄麻", "ZH"
"781", "黄麻", "ZH"
"782", "黄麻类纤维", "ZH"
"97", "黑小麦", "ZH"
"98", "黑小麦粉", "ZH"
"99", "黑小麦麸", "ZH"
"71", "黑麦", "ZH"
"638", "黑麦草，草料+青贮饲料", "ZH"
"72", "黑麦面", "ZH"
"73", "黑麦麸", "ZH"
"800", "龙舌兰纤维，别处未注明", "ZH"
"1299", "null", "RU"
"1300", "null", "RU"
"1302", "null", "RU"
"1306", "null", "RU"
"1307", "null", "RU"
"1309", "null", "RU"
"1310", "null", "RU"
"1311", "null", "RU"
"1321", "null", "RU"
"1322", "null", "RU"
"1323", "null", "RU"
"1324", "null", "RU"
"1325", "null", "RU"
"1326", "null", "RU"
"1327", "null", "RU"
"1328", "null", "RU"
"1329", "null", "RU"
"1330", "null", "RU"
"1331", "null", "RU"
"1332", "null", "RU"
"1342", "null", "RU"
"1343", "null", "RU"
"1344", "null", "RU"
"1345", "null", "RU"
"1346", "null", "RU"
"1347", "null", "RU"
"1348", "null", "RU"
"1349", "null", "RU"
"1350", "null", "RU"
"1351", "null", "RU"
"1352", "null", "RU"
"1366", "null", "RU"
"1367", "null", "RU"
"1368", "null", "RU"
"1369", "null", "RU"
"1370", "null", "RU"
"1372", "null", "RU"
"1375", "null", "RU"
"1376", "null", "RU"
"1377", "null", "RU"
"1378", "null", "RU"
"1691", "null", "RU"
"1692", "null", "RU"
"1701", "null", "RU"
"1704", "null", "RU"
"1710", "null", "RU"
"1713", "null", "RU"
"1714", "null", "RU"
"1715", "null", "RU"
"1716", "null", "RU"
"1717", "null", "RU"
"2805", "null", "RU"
"2806", "null", "RU"
"2808", "null", "RU"
"2809", "null", "RU"
"2810", "null", "RU"
"2815", "null", "RU"
"2818", "null", "RU"
"5511", "null", "RU"
"5512", "null", "RU"
"5513", "null", "RU"
"5551", "null", "RU"
"5561", "null", "RU"
"5571", "null", "RU"
"5581", "null", "RU"
"5591", "null", "RU"
"5592", "null", "RU"
"5593", "null", "RU"
"5601", "null", "RU"
"5602", "null", "RU"
"10021", "null", "RU"
"10031", "null", "RU"
"10109", "null", "RU"
"10895", "null", "RU"
"11704", "null", "RU"
"11726", "null", "RU"
"11733", "null", "RU"
"11765", "null", "RU"
"11788", "null", "RU"
"11815", "null", "RU"
"11839", "null", "RU"
"7267", "null", "RU"
"7270", "null", "RU"
"7275", "null", "RU"
"7280", "null", "RU"
"7289", "null", "RU"
"7292", "null", "RU"
"7296", "null", "RU"
"7299", "null", "RU"
"7305", "null", "RU"
"7310", "null", "RU"
"7328", "null", "RU"
"7333", "null", "RU"
"7336", "null", "RU"
"7339", "null", "RU"
"7358", "null", "RU"
"7366", "null", "RU"
"7367", "null", "RU"
"7373", "null", "RU"
"7388", "null", "RU"
"7393", "null", "RU"
"7394", "null", "RU"
"7397", "null", "RU"
"7399", "null", "RU"
"7401", "null", "RU"
"7402", "null", "RU"
"7403", "null", "RU"
"7406", "null", "RU"
"7414", "null", "RU"
"7417", "null", "RU"
"7420", "null", "RU"
"7423", "null", "RU"
"7426", "null", "RU"
"7446", "null", "RU"
"7449", "null", "RU"
"7459", "null", "RU"
"7461", "null", "RU"
"7463", "null", "RU"
"7486", "null", "RU"
"7489", "null", "RU"
"7490", "null", "RU"
"7495", "null", "RU"
"7497", "null", "RU"
"7507", "null", "RU"
"7512", "null", "RU"
"7515", "null", "RU"
"7521", "null", "RU"
"7523", "null", "RU"
"7526", "null", "RU"
"7530", "null", "RU"
"7531", "null", "RU"
"7534", "null", "RU"
"7536", "null", "RU"
"7541", "null", "RU"
"7542", "null", "RU"
"7544", "null", "RU"
"7547", "null", "RU"
"7549", "null", "RU"
"7550", "null", "RU"
"7552", "null", "RU"
"7554", "null", "RU"
"7558", "null", "RU"
"7560", "null", "RU"
"7569", "null", "RU"
"7571", "null", "RU"
"7572", "null", "RU"
"7574", "null", "RU"
"7577", "null", "RU"
"7591", "null", "RU"
"7603", "null", "RU"
"7619", "null", "RU"
"7656", "null", "RU"
"7661", "null", "RU"
"7754", "null", "RU"
"7836", "null", "RU"
"7866", "null", "RU"
"7882", "null", "RU"
"7927", "null", "RU"
"7928", "null", "RU"
"7946", "null", "RU"
"7951", "null", "RU"
"7976", "null", "RU"
"7982", "null", "RU"
"8016", "null", "RU"
"8020", "null", "RU"
"8034", "null", "RU"
"8057", "null", "RU"
"8062", "null", "RU"
"8068", "null", "RU"
"8072", "null", "RU"
"8079", "null", "RU"
"8083", "null", "RU"
"8096", "null", "RU"
"8107", "null", "RU"
"8110", "null", "RU"
"8126", "null", "RU"
"8140", "null", "RU"
"8150", "null", "RU"
"8157", "null", "RU"
"8163", "null", "RU"
"8166", "null", "RU"
"8168", "null", "RU"
"8182", "null", "RU"
"5190", "null", "RU"
"5195", "null", "RU"
"1511", "null", "RU"
"1537", "null", "RU"
"1549", "null", "RU"
"1576", "null", "RU"
"1579", "null", "RU"
"1581", "null", "RU"
"1584", "null", "RU"
"1589", "null", "RU"
"1389", "null", "RU"
"1390", "null", "RU"
"1391", "null", "RU"
"1392", "null", "RU"
"1397", "null", "RU"
"1398", "null", "RU"
"1399", "null", "RU"
"1400", "null", "RU"
"1732", "null", "RU"
"1734", "null", "RU"
"1735", "null", "RU"
"1737", "null", "RU"
"1738", "null", "RU"
"1740", "null", "RU"
"1741", "null", "RU"
"1743", "null", "RU"
"1745", "null", "RU"
"1746", "null", "RU"
"2598", "null", "RU"
"2600", "null", "RU"
"2601", "null", "RU"
"2602", "null", "RU"
"2605", "null", "RU"
"2611", "null", "RU"
"2612", "null", "RU"
"2613", "null", "RU"
"2614", "null", "RU"
"2615", "null", "RU"
"2616", "null", "RU"
"2617", "null", "RU"
"2618", "null", "RU"
"2619", "null", "RU"
"2620", "null", "RU"
"2625", "null", "RU"
"2843", "null", "RU"
"2844", "null", "RU"
"2845", "null", "RU"
"2848", "null", "RU"
"2855", "null", "RU"
"2899", "null", "RU"
"2901", "null", "RU"
"2902", "null", "RU"
"2903", "null", "RU"
"2904", "null", "RU"
"2905", "null", "RU"
"2918", "null", "RU"
"2919", "null", "RU"
"2920", "null", "RU"
"2922", "null", "RU"
"2923", "null", "RU"
"2924", "null", "RU"
"2925", "null", "RU"
"2927", "null", "RU"
"2928", "null", "RU"
"2941", "null", "RU"
"2942", "null", "RU"
"22002", "null", "RU"
"22003", "null", "RU"
"22004", "null", "RU"
"22005", "null", "RU"
"22006", "null", "RU"
"22007", "null", "RU"
"23001", "null", "RU"
"23002", "null", "RU"
"23003", "null", "RU"
"23004", "null", "RU"
"23005", "null", "RU"
"5603", "null", "RU"
"1", "null", "RU"
"87", "null", "RU"
"756", "null", "RU"
"860", "null", "RU"
"861", "null", "RU"
"864", "null", "RU"
"918", "null", "RU"
"927", "null", "RU"
"956", "null", "RU"
"957", "null", "RU"
"974", "null", "RU"
"995", "null", "RU"
"1014", "null", "RU"
"1044", "null", "RU"
"1050", "null", "RU"
"1071", "null", "RU"
"1078", "null", "RU"
"1088", "null", "RU"
"1085", "null", "RU"
"1109", "null", "RU"
"1112", "null", "RU"
"1115", "null", "RU"
"1131", "null", "RU"
"1133", "null", "RU"
"1154", "null", "RU"
"1155", "null", "RU"
"1161", "null", "RU"
"1162", "null", "RU"
"1175", "null", "RU"
"1180", "null", "RU"
"1312", "null", "RU"
"1313", "null", "RU"
"1314", "null", "RU"
"1315", "null", "RU"
"1316", "null", "RU"
"1317", "null", "RU"
"1318", "null", "RU"
"1319", "null", "RU"
"1320", "null", "RU"
"1333", "null", "RU"
"1334", "null", "RU"
"1335", "null", "RU"
"1336", "null", "RU"
"1337", "null", "RU"
"1338", "null", "RU"
"1339", "null", "RU"
"1340", "null", "RU"
"1341", "null", "RU"
"1353", "null", "RU"
"1354", "null", "RU"
"1355", "null", "RU"
"1356", "null", "RU"
"1357", "null", "RU"
"1358", "null", "RU"
"1359", "null", "RU"
"1360", "null", "RU"
"1361", "null", "RU"
"1362", "null", "RU"
"1363", "null", "RU"
"1364", "null", "RU"
"1365", "null", "RU"
"1379", "null", "RU"
"1380", "null", "RU"
"1381", "null", "RU"
"1382", "null", "RU"
"1386", "null", "RU"
"1387", "null", "RU"
"1388", "null", "RU"
"1401", "null", "RU"
"1402", "null", "RU"
"1403", "null", "RU"
"1416", "null", "RU"
"1417", "null", "RU"
"1418", "null", "RU"
"1419", "null", "RU"
"1420", "null", "RU"
"1421", "null", "RU"
"1213", "null", "RU"
"1267", "null", "RU"
"1523", "null", "RU"
"1524", "null", "RU"
"1559", "null", "RU"
"1567", "null", "RU"
"1597", "null", "RU"
"1719", "null", "RU"
"1720", "null", "RU"
"1721", "null", "RU"
"1722", "null", "RU"
"1723", "null", "RU"
"1725", "null", "RU"
"1726", "null", "RU"
"1727", "null", "RU"
"1729", "null", "RU"
"1731", "null", "RU"
"1747", "null", "RU"
"1748", "null", "RU"
"1749", "null", "RU"
"1751", "null", "RU"
"1753", "null", "RU"
"1756", "null", "RU"
"1758", "null", "RU"
"1761", "null", "RU"
"1777", "null", "RU"
"1780", "null", "RU"
"1782", "null", "RU"
"1783", "null", "RU"
"1786", "null", "RU"
"1787", "null", "RU"
"1788", "null", "RU"
"1789", "null", "RU"
"1790", "null", "RU"
"1793", "null", "RU"
"1800", "null", "RU"
"1801", "null", "RU"
"1803", "null", "RU"
"1804", "null", "RU"
"1806", "null", "RU"
"1807", "null", "RU"
"1808", "null", "RU"
"1809", "null", "RU"
"1811", "null", "RU"
"1814", "null", "RU"
"1815", "null", "RU"
"1816", "null", "RU"
"1817", "null", "RU"
"1818", "null", "RU"
"1820", "null", "RU"
"1821", "null", "RU"
"1834", "null", "RU"
"1840", "null", "RU"
"1841", "null", "RU"
"1843", "null", "RU"
"1851", "null", "RU"
"1852", "null", "RU"
"1882", "null", "RU"
"1883", "null", "RU"
"1884", "null", "RU"
"1885", "null", "RU"
"1886", "null", "RU"
"1888", "null", "RU"
"1889", "null", "RU"
"1890", "null", "RU"
"1891", "null", "RU"
"1892", "null", "RU"
"1893", "null", "RU"
"1894", "null", "RU"
"1895", "null", "RU"
"1896", "null", "RU"
"1897", "null", "RU"
"1898", "null", "RU"
"1899", "null", "RU"
"1900", "null", "RU"
"1901", "null", "RU"
"1902", "null", "RU"
"1903", "null", "RU"
"1904", "null", "RU"
"1905", "null", "RU"
"1906", "null", "RU"
"1911", "null", "RU"
"1912", "null", "RU"
"1913", "null", "RU"
"1915", "null", "RU"
"1921", "null", "RU"
"1922", "null", "RU"
"1923", "null", "RU"
"1924", "null", "RU"
"1925", "null", "RU"
"1926", "null", "RU"
"1927", "null", "RU"
"1928", "null", "RU"
"1929", "null", "RU"
"1930", "null", "RU"
"1931", "null", "RU"
"1932", "null", "RU"
